ts,mag_0,mag_1,mag_2,extmag_0,extmag_1,extmag_2,gyro_0,gyro_1,gyro_2,gyro_temp,extgyro_0,extgyro_1,extgyro_2,fss_raw_0,fss_raw_1,fss_raw_2,fss_raw_3,fss_raw_4,fss_raw_5,fss_raw_6,fss_raw_7,fss_raw_8,fss_raw_9,fss_raw_10,fss_raw_11,fss_raw_12,fss_raw_13,fss_raw_14,fss_raw_15,fss_raw_16,fss_raw_17,fss_raw_18,fss_raw_19,fss_raw_20,fss_raw_21,fss_raw_22,fss_raw_23,st_raw_0,st_raw_1,st_raw_2,st_raw_3,st_valid_0,st_valid_1,st_valid_2,st_valid_3,status_str,ephem_suneci_0,ephem_suneci_1,ephem_suneci_2,ephem_mageci_0,ephem_mageci_1,ephem_mageci_2
1646809903,190.87564086914062,-10.081164360046387,-122.4593505859375,181.70599365234375,-23.283475875854492,-139.94009399414062,0.3668869733810425,0.1188022792339325,0.09456339478492737,17.559412002563477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809904,183.7032470703125,-6.039605617523193,-129.01205444335938,181.7089080810547,-22.880477905273438,-139.5397186279297,0.33947181701660156,0.1737222969532013,0.06709617376327515,17.55647087097168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809905,186.1339569091797,-12.469908714294434,-129.85342407226562,182.49002075195312,-22.18758201599121,-138.08712768554688,0.31211400032043457,0.1461997926235199,0.07397487759590149,17.550588607788086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809906,187.68284606933594,-7.660493850708008,-124.91358184814453,182.87466430664062,-22.85759925842285,-138.88662719726562,0.29866456985473633,0.1392066776752472,0.08773761987686157,17.5358829498291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809907,186.91004943847656,-10.067002296447754,-128.20555114746094,182.74656677246094,-22.58797836303711,-138.4881591796875,0.3191542625427246,0.1667291820049286,0.07399076223373413,17.541765213012695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809908,186.10113525390625,-9.251070022583008,-124.09186553955078,182.99855041503906,-23.380159378051758,-138.6334991455078,0.2983204126358032,0.13935664296150208,0.11517837643623352,17.553529739379883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809909,190.89820861816406,-12.493046760559082,-125.75297546386719,181.96017456054688,-23.38603973388672,-138.36842346191406,0.284756064414978,0.1942267119884491,0.08772173523902893,17.544706344604492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809910,189.29718017578125,-11.675366401672363,-123.28174591064453,182.8818359375,-22.342710494995117,-139.66494750976562,0.29866456985473633,0.15294292569160461,0.07400134205818176,17.5358829498291,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809911,187.6725616455078,-6.853529930114746,-122.44563293457031,182.745849609375,-22.301359176635742,-137.17152404785156,0.3259075880050659,0.1324385106563568,0.06711205840110779,17.54764747619629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809912,189.32398986816406,-15.683116912841797,-123.29075622558594,182.4923095703125,-22.062225341796875,-138.478515625,0.35349488258361816,0.1529928743839264,0.053386390209198,17.541765213012695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
