ts,mag_0,mag_1,mag_2,extmag_0,extmag_1,extmag_2,gyro_0,gyro_1,gyro_2,gyro_temp,extgyro_0,extgyro_1,extgyro_2,fss_raw_0,fss_raw_1,fss_raw_2,fss_raw_3,fss_raw_4,fss_raw_5,fss_raw_6,fss_raw_7,fss_raw_8,fss_raw_9,fss_raw_10,fss_raw_11,fss_raw_12,fss_raw_13,fss_raw_14,fss_raw_15,fss_raw_16,fss_raw_17,fss_raw_18,fss_raw_19,fss_raw_20,fss_raw_21,fss_raw_22,fss_raw_23,st_raw_0,st_raw_1,st_raw_2,st_raw_3,st_valid_0,st_valid_1,st_valid_2,st_valid_3,status_str,ephem_suneci_0,ephem_suneci_1,ephem_suneci_2,ephem_mageci_0,ephem_mageci_1,ephem_mageci_2
1642724800,-182.67494201660156,-27.814786911010742,-225.18527221679688,-148.2093963623047,-18.084396362304688,-220.78823852539062,-0.21535485982894897,0.09470030665397644,0.05981503427028656,17.262351989746094,0.0,0.0,0.0,1261,5024,5217,1339,5033,4772,1424,1522,18,106,33,6,0,1,0,0,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75730026496.0,-115906756608.0,-50244837376.0,-3900.970947265625,21689.462890625,-15551.4326171875
1642724810,-179.14041137695312,-19.826278686523438,-220.55665588378906,-147.48240661621094,-10.51029109954834,-217.85133361816406,-0.1725095510482788,0.0803484320640564,0.08766227960586548,17.300588607788086,0.0,0.0,0.0,1272,4946,5324,1409,5097,4645,1340,1501,19,109,34,8,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75730026496.0,-115906756608.0,-50244837376.0,-3763.976806640625,21670.419921875,-15083.4833984375
1642724820,-178.3830108642578,-6.009767055511475,-221.63731384277344,-146.90728759765625,-3.401575803756714,-215.16490173339844,-0.1988491415977478,0.10739478468894958,0.08792169392108917,17.327058792114258,0.0,0.0,0.0,1285,4868,5425,1488,5156,4514,1255,1477,18,103,33,8,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75730026496.0,-115906756608.0,-50244837376.0,-3626.8818359375,21644.638671875,-14625.3330078125
1642724830,-172.44882202148438,2.0471556186676025,-220.04095458984375,-145.7299041748047,4.642919063568115,-211.6068572998047,-0.1692366600036621,0.0722491443157196,0.07467539608478546,17.377058029174805,0.0,0.0,0.0,1301,4792,5521,1565,5206,4380,1166,1444,22,94,32,9,0,0,0,1,0,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75731288064.0,-115906060288.0,-50244534272.0,-3489.795654296875,21612.646484375,-14176.923828125
1642724840,-176.47607421875,3.56966495513916,-215.54762268066406,-144.7578887939453,11.45143985748291,-207.6540069580078,-0.16734838485717773,0.0852750837802887,0.10258029401302338,17.42117691040039,0.0,0.0,0.0,1316,4710,5608,1647,5254,4239,1081,1409,23,92,33,11,0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75731288064.0,-115906060288.0,-50244534272.0,-3352.78466796875,21575.0390625,-13738.263671875
1642724850,-180.9131622314453,11.008038520812988,-220.57818603515625,-144.25634765625,18.715805053710938,-203.8046417236328,-0.20654308795928955,0.11198997497558594,0.061832696199417114,17.46823501586914,0.0,0.0,0.0,1333,4643,5681,1724,5295,4110,1003,1370,24,81,35,10,0,0,0,1,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75731288064.0,-115906060288.0,-50244534272.0,-3215.930908203125,21532.365234375,-13309.2880859375
1642724860,-176.45843505859375,15.70740795135498,-214.2747802734375,-143.17234802246094,26.14474868774414,-198.95523071289062,-0.19205152988433838,0.05676078796386719,0.06887374818325043,17.485881805419922,0.0,0.0,0.0,1351,4559,5770,1821,5341,3948,907,1318,24,80,37,14,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75731288064.0,-115906060288.0,-50244534272.0,-3079.3291015625,21485.193359375,-12889.9150390625
1642724870,-174.54835510253906,24.475055694580078,-208.1656494140625,-142.40049743652344,32.6430778503418,-194.47752380371094,-0.1832951307296753,0.09039115905761719,0.08304236829280853,17.530000686645508,0.0,0.0,0.0,1367,4491,5834,1899,5370,3812,829,1271,25,89,40,14,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75731288064.0,-115906060288.0,-50244534272.0,-2943.0205078125,21434.033203125,-12479.9892578125
1642724880,-169.58331298828125,31.80113983154297,-209.7113800048828,-141.16983032226562,39.61163330078125,-189.50779724121094,-0.15393435955047607,0.09654900431632996,0.07660658657550812,17.57411766052246,0.0,0.0,0.0,1387,4419,5904,1991,5402,3656,746,1213,29,383,44,16,1,0,2,0,2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75732492288.0,-115905396736.0,-50244247552.0,-2820.669921875,21385.048828125,-12119.05078125
1642724890,-166.96990966796875,34.98048782348633,-207.34530639648438,-141.24806213378906,45.63639831542969,-184.47158813476562,-0.16628599166870117,0.0822918713092804,0.10439616441726685,17.606470108032227,0.0,0.0,0.0,1404,4351,5958,2072,5428,3511,670,1155,29,949,46,16,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75732492288.0,-115905396736.0,-50244247552.0,-2698.64892578125,21333.640625,-11765.49609375
1642724900,-172.70822143554688,43.00347900390625,-203.07225036621094,-139.86912536621094,51.68161392211914,-179.51121520996094,-0.1512908935546875,0.06808209419250488,0.07721187174320221,17.647647857666016,0.0,0.0,0.0,1423,4275,6016,2162,5450,3347,590,1090,35,1727,49,20,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75732492288.0,-115905396736.0,-50244247552.0,-2563.5517578125,21274.14453125,-11381.15625
1642724910,-170.80125427246094,52.58291244506836,-196.9825439453125,-139.2068634033203,58.18192672729492,-173.3539276123047,-0.17737865447998047,0.05382490158081055,0.05692455172538757,17.668235778808594,0.0,0.0,0.0,1443,4203,6059,2255,5464,3178,518,1018,34,2545,49,22,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75732492288.0,-115905396736.0,-50244247552.0,-2428.976318359375,21212.6015625,-11005.5107421875
1642724920,-167.34176635742188,54.94734573364258,-194.5646514892578,-138.53456115722656,64.2191162109375,-167.4554901123047,-0.16849637031555176,0.05993539094924927,0.0917263925075531,17.715293884277344,0.0,0.0,0.0,1462,4143,6131,2349,5472,3000,450,950,162,3242,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75732492288.0,-115905396736.0,-50244247552.0,-2294.993896484375,21149.4765625,-10638.3154296875
1642724930,-164.7314910888672,58.9384651184082,-192.21803283691406,-138.1530303955078,69.6339340209961,-162.186767578125,-0.17984092235565186,0.059035658836364746,0.106010302901268,17.77705955505371,0.0,0.0,0.0,1515,4521,6975,2532,5466,2819,386,883,380,3760,52,20,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75733696512.0,-115904741376.0,-50243960832.0,-2161.61865234375,21085.185546875,-10279.23828125
1642724940,-164.66273498535156,66.18609619140625,-190.04615783691406,-137.2058563232422,75.21361541748047,-155.65965270996094,-0.18494665622711182,0.09271341562271118,0.09267757833003998,17.812353134155273,0.0,0.0,0.0,1542,4772,7696,2658,5458,2637,324,795,582,4201,50,22,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75733696512.0,-115904741376.0,-50243960832.0,-2028.922119140625,21020.150390625,-9927.9658203125
1642724950,-156.10362243652344,66.07694244384766,-186.59368896484375,-136.89401245117188,80.47537994384766,-149.35751342773438,-0.19780176877975464,0.058041274547576904,0.02419799566268921,17.83294105529785,0.0,0.0,0.0,1541,4525,7381,2698,5456,2451,260,662,813,4590,51,24,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75733696512.0,-115904741376.0,-50243960832.0,-1896.9136962890625,20954.76953125,-9584.1533203125
1642724960,-160.39157104492188,76.66515350341797,-187.79049682617188,-136.0880126953125,85.74381256103516,-143.20986938476562,-0.17480552196502686,0.07774597406387329,0.06595446169376373,17.888824462890625,0.0,0.0,0.0,1551,4472,7631,2786,5457,2263,200,501,1051,4940,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75733696512.0,-115904741376.0,-50243960832.0,-1765.6351318359375,20889.3828125,-9247.427734375
1642724970,-152.7275390625,73.35093688964844,-185.85714721679688,-135.1291961669922,90.39742279052734,-137.07127380371094,-0.19389939308166504,0.056573331356048584,0.07316847145557404,17.924118041992188,0.0,0.0,0.0,1553,4162,7034,2818,5463,2095,151,343,1266,5194,50,22,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75734908928.0,-115904077824.0,-50243674112.0,-1635.0955810546875,20824.32421875,-8917.4013671875
1642724980,-151.4862823486328,78.77735900878906,-175.7909698486328,-135.43258666992188,94.41503143310547,-131.51181030273438,-0.1167135238647461,0.06969404220581055,0.06667503714561462,17.962352752685547,0.0,0.0,0.0,1568,4124,7273,2909,5335,1871,134,283,1495,5396,52,24,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75734908928.0,-115904077824.0,-50243674112.0,-1518.279052734375,20766.279296875,-8625.7607421875
1642724990,-160.07772827148438,78.90596008300781,-180.0257568359375,-135.27101135253906,98.74842834472656,-125.58978271484375,-0.17663848400115967,0.062115609645843506,0.06710739433765411,18.0064697265625,0.0,0.0,0.0,1580,4038,7287,2983,5179,1662,130,272,1696,5536,62,25,0,1,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75734908928.0,-115904077824.0,-50243674112.0,-1389.2235107421875,20702.591796875,-8307.306640625
1642725000,-151.3362274169922,90.0255126953125,-171.3694305419922,-134.3358612060547,102.9395523071289,-119.19322967529297,-0.14091312885284424,0.07533097267150879,0.04682007431983948,18.0388240814209,0.0,0.0,0.0,1590,3902,7175,3062,4967,1431,124,269,1909,5612,145,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75734908928.0,-115904077824.0,-50243674112.0,-1273.7418212890625,20646.21484375,-8025.416015625
1642725010,-154.80824279785156,90.90818786621094,-173.8651123046875,-134.6775360107422,106.64920806884766,-113.1173095703125,-0.16725265979766846,0.05430042743682861,0.08142012357711792,18.06529426574707,0.0,0.0,0.0,1607,3912,7642,3168,4681,1198,119,265,2081,5585,322,76,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75734908928.0,-115904077824.0,-50243674112.0,-1146.2193603515625,20584.76953125,-7717.02392578125
1642725020,-152.6885528564453,95.50023651123047,-162.96485900878906,-134.3546905517578,110.36768341064453,-107.3334732055664,-0.17160320281982422,0.03961712121963501,0.061392173171043396,18.118234634399414,0.0,0.0,0.0,1615,3736,7473,3228,4365,974,119,263,2248,5572,467,123,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75736170496.0,-115903381504.0,-50243371008.0,-1019.4894409179688,20524.755859375,-7413.24951171875
1642725030,-151.8841552734375,97.1401138305664,-163.7537384033203,-134.39846801757812,113.46512603759766,-101.01664733886719,-0.1357518434524536,0.08025762438774109,0.05486994981765747,18.159412384033203,0.0,0.0,0.0,1620,3566,7018,3277,4021,428,112,257,2402,5559,592,171,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75736170496.0,-115903381504.0,-50243371008.0,-893.5860595703125,20466.31640625,-7113.67626953125
1642725040,-148.32766723632812,99.44619750976562,-158.98895263671875,-134.41859436035156,117.02507019042969,-94.95770263671875,-0.16908550262451172,0.05927443504333496,0.06196865439414978,18.182941436767578,0.0,0.0,0.0,1622,3366,6540,3325,3146,30,107,249,2545,5539,684,216,0,0,1,2,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75736170496.0,-115903381504.0,-50243371008.0,-768.4938354492188,20409.53515625,-6817.8291015625
1642725050,-155.04550170898438,101.07537078857422,-158.504150390625,-134.4247589111328,119.81318664550781,-89.28716278076172,-0.1674489974975586,0.051790714263916016,0.04860711097717285,18.221176147460938,0.0,0.0,0.0,1625,3294,6456,3385,2184,20,103,240,2685,5532,753,264,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75736170496.0,-115903381504.0,-50243371008.0,-644.2281494140625,20354.515625,-6525.26416015625
1642725060,-150.82020568847656,106.7226791381836,-157.6963653564453,-133.96823120117188,122.76288604736328,-83.25413513183594,-0.15081751346588135,0.06443780660629272,0.06300631165504456,18.2888240814209,0.0,0.0,0.0,1631,3224,6314,3441,1488,20,99,227,2811,5524,813,311,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75736170496.0,-115903381504.0,-50243371008.0,-520.7572021484375,20301.26171875,-6235.53173828125
1642725070,-152.9195098876953,104.04386901855469,-147.56495666503906,-134.73696899414062,124.15001678466797,-78.57637786865234,-0.13670361042022705,0.05742764472961426,0.04935652017593384,18.2858829498291,0.0,0.0,0.0,1633,3170,6291,3496,865,18,90,203,2925,5518,866,354,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75737374720.0,-115902717952.0,-50243084288.0,-410.33758544921875,20254.853515625,-5976.8154296875
1642725080,-152.16624450683594,110.5738525390625,-149.25286865234375,-134.93035888671875,126.93630981445312,-72.50980377197266,-0.141809344291687,0.05676472187042236,0.029155641794204712,18.338823318481445,0.0,0.0,0.0,1634,3109,6263,3553,102,9,83,209,3039,5506,924,406,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75737374720.0,-115902717952.0,-50243084288.0,-288.40185546875,20204.974609375,-5691.22509765625
1642725090,-149.3599395751953,105.53816986083984,-142.78073120117188,-135.59619140625,128.32679748535156,-66.93609619140625,-0.13979530334472656,0.035402655601501465,0.06395746767520905,18.385881423950195,0.0,0.0,0.0,1634,3058,6250,3602,60,12,84,203,3138,5492,975,452,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75737374720.0,-115902717952.0,-50243084288.0,-167.24310302734375,20156.787109375,-5407.18505859375
1642725100,-148.46482849121094,108.74324035644531,-141.26158142089844,-135.75717163085938,129.87803649902344,-61.64593505859375,-0.11194503307342529,0.04212874174118042,0.01596704125404358,18.39470672607422,0.0,0.0,0.0,1631,2992,6225,3659,9,10,78,195,3248,5474,1034,508,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75737374720.0,-115902717952.0,-50243084288.0,-46.87514877319336,20110.240234375,-5124.30126953125
1642725110,-149.22024536132812,111.12334442138672,-139.00534057617188,-136.87664794921875,131.7240447998047,-56.43407440185547,-0.11667323112487793,0.05506002902984619,0.002720773220062256,18.444705963134766,0.0,0.0,0.0,1630,2938,6203,3703,9,8,77,190,3335,5457,1079,555,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75738578944.0,-115902054400.0,-50242797568.0,72.7357177734375,20065.20703125,-4842.125
1642725120,-147.46958923339844,111.07817077636719,-137.37606811523438,-137.36663818359375,132.344970703125,-51.25716781616211,-0.1496291160583496,0.08201166987419128,0.009905964136123657,18.47705841064453,0.0,0.0,0.0,1621,2872,6160,3738,8,8,75,182,3417,5427,1126,605,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75738578944.0,-115902054400.0,-50242797568.0,179.7248992919922,20025.89453125,-4588.484375
1642725130,-152.11981201171875,114.0912094116211,-127.47781372070312,-137.95431518554688,131.25462341308594,-52.38728713989258,-0.14711153507232666,0.074196457862854,0.04482308030128479,18.5358829498291,0.0,0.0,0.0,1506,2626,5757,3530,7,6,67,166,3266,5069,1081,604,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75738578944.0,-115902054400.0,-50242797568.0,309.6785583496094,19979.20703125,-4278.4365234375
1642725140,-156.0849609375,115.07218933105469,-101.11214447021484,-136.3711395263672,118.8653335571289,-86.86979675292969,-0.10476970672607422,0.06690216064453125,0.024478107690811157,18.56529426574707,0.0,0.0,0.0,647,1126,2672,1589,5,1,31,75,1470,2313,464,271,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75738578944.0,-115902054400.0,-50242797568.0,415.3438415527344,19941.978515625,-4024.423828125
1642725150,-157.34132385253906,112.39025115966797,-90.94841766357422,-136.30271911621094,115.15021514892578,-93.70405578613281,-0.17156291007995605,0.05932372808456421,0.03177860379219055,18.606470108032227,0.0,0.0,0.0,68,116,287,169,0,0,1,8,157,243,50,29,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75738578944.0,-115902054400.0,-50242797568.0,532.0657958984375,19901.453125,-3741.491455078125
1642725160,-155.3936004638672,111.41658782958984,-84.60584259033203,-137.60533142089844,114.52013397216797,-91.19093322753906,-0.1082390546798706,0.04501920938491821,0.032124489545822144,18.641765594482422,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75739840512.0,-115901358080.0,-50242494464.0,636.51123046875,19865.580078125,-3485.99169921875
1642725170,-163.8463897705078,109.03205108642578,-85.6530532836914,-139.1113739013672,114.50579833984375,-87.89356231689453,-0.10023796558380127,0.05832928419113159,-0.03629744052886963,18.668235778808594,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75739840512.0,-115901358080.0,-50242494464.0,751.902099609375,19826.15625,-3200.8330078125
1642725180,-162.66976928710938,114.49738311767578,-77.15148162841797,-140.4415283203125,113.72190856933594,-84.99298858642578,-0.11158251762390137,0.043693363666534424,-0.0014091134071350098,18.724117279052734,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75739840512.0,-115901358080.0,-50242494464.0,866.6143188476562,19786.974609375,-2914.078857421875
1642725190,-163.3834686279297,114.42269897460938,-74.05457305908203,-141.63734436035156,112.78649139404297,-81.71340942382812,-0.11070132255554199,0.05023002624511719,0.01252889633178711,18.744705200195312,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75739840512.0,-115901358080.0,-50242494464.0,980.6563110351562,19747.80078125,-2625.44189453125
1642725200,-166.69796752929688,107.92157745361328,-73.24594116210938,-143.13626098632812,111.53751373291016,-78.80486297607422,-0.12941741943359375,0.07012408971786499,0.026697546243667603,18.7888240814209,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75739840512.0,-115901358080.0,-50242494464.0,1094.0648193359375,19708.322265625,-2334.638427734375
1642725210,-164.03346252441406,106.21080780029297,-69.98082733154297,-143.9531707763672,110.91425323486328,-76.3170166015625,-0.10692489147186279,0.06254571676254272,-0.014078885316848755,18.83294105529785,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75741052928.0,-115900694528.0,-50242207744.0,1206.794921875,19668.3203125,-2041.525390625
1642725220,-171.44613647460938,102.8946533203125,-66.28239440917969,-146.0705108642578,109.34706115722656,-73.89186096191406,-0.14687490463256836,0.055204033851623535,-5.441904067993164e-05,18.86235237121582,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75741052928.0,-115900694528.0,-50242207744.0,1307.73681640625,19631.603515625,-1775.50390625
1642725230,-168.93601989746094,107.75591278076172,-66.30213165283203,-147.71511840820312,107.47827911376953,-71.36309051513672,-0.11152708530426025,0.03422081470489502,0.013912409543991089,18.885881423950195,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75741052928.0,-115900694528.0,-50242207744.0,1419.303466796875,19589.775390625,-1477.306396484375
1642725240,-168.95579528808594,104.52825927734375,-67.00662994384766,-149.21241760253906,105.76634979248047,-68.5842056274414,-0.09615433216094971,0.026737093925476074,0.02115526795387268,18.924118041992188,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75741052928.0,-115900694528.0,-50242207744.0,1519.1937255859375,19550.94921875,-1206.4146728515625
1642725250,-173.57154846191406,98.61175537109375,-56.89439392089844,-150.82785034179688,103.58841705322266,-66.5725326538086,-0.13610434532165527,0.06747233867645264,-0.006029009819030762,18.953529357910156,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75741052928.0,-115900694528.0,-50242207744.0,1629.61279296875,19506.220703125,-902.4769287109375
1642725260,-179.71751403808594,103.64051055908203,-62.71355056762695,-152.94818115234375,101.24971771240234,-64.27733612060547,-0.1413360834121704,0.05998861789703369,-0.0056543052196502686,18.991764068603516,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75742257152.0,-115900030976.0,-50241921024.0,1739.4632568359375,19459.529296875,-595.3029174804688
1642725270,-179.39524841308594,95.3476791381836,-55.478240966796875,-154.42308044433594,98.76581573486328,-62.0160026550293,-0.10624003410339355,0.05970454216003418,-0.005481362342834473,19.009410858154297,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75742257152.0,-115900030976.0,-50241921024.0,1848.726318359375,19410.599609375,-284.752197265625
1642725280,-177.7353515625,93.73731231689453,-56.1569938659668,-156.545654296875,96.27285766601562,-59.7209358215332,-0.11871743202209473,0.0592309832572937,0.008543133735656738,19.0388240814209,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75742257152.0,-115900030976.0,-50241921024.0,1957.43701171875,19359.0859375,29.301660537719727
1642725290,-182.6482391357422,89.61943054199219,-53.12443923950195,-157.9952850341797,93.78849792480469,-58.46038818359375,-0.10309302806854248,0.07225695252418518,-0.011628895998001099,19.088823318481445,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75742257152.0,-115900030976.0,-50241921024.0,2065.596923828125,19304.669921875,346.96124267578125
1642725300,-185.16055297851562,93.66825866699219,-52.53636169433594,-160.42161560058594,90.36476135253906,-56.0529899597168,-0.10907995700836182,0.03071671724319458,-0.011427134275436401,19.10352897644043,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75743461376.0,-115899367424.0,-50241634304.0,2173.205078125,19247.060546875,668.3163452148438
1642725310,-186.57635498046875,82.1734848022461,-46.85251998901367,-162.0276336669922,87.10648345947266,-54.42998504638672,-0.08009672164916992,0.030148446559906006,-0.024817556142807007,19.138824462890625,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75743461376.0,-115899367424.0,-50241634304.0,2280.281494140625,19185.92578125,993.4591064453125
1642725320,-188.18829345703125,79.70552062988281,-45.294193267822266,-163.62979125976562,83.53952026367188,-52.93648147583008,-0.09982001781463623,0.05042135715484619,-0.010879486799240112,19.159412384033203,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75743461376.0,-115899367424.0,-50241634304.0,2386.8388671875,19120.9375,1322.4530029296875
1642725330,-190.70155334472656,75.65604400634766,-45.29391098022461,-165.84202575683594,79.6541519165039,-52.055538177490234,-0.08532845973968506,0.0638735294342041,-0.038179099559783936,19.177059173583984,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75743461376.0,-115899367424.0,-50241634304.0,2492.884033203125,19051.763671875,1655.4012451171875
1642725340,-191.47987365722656,75.62026977539062,-43.761600494384766,-167.6167755126953,75.93080139160156,-50.424564361572266,-0.11841034889221191,0.07713624835014343,-0.024154603481292725,19.206470489501953,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75743461376.0,-115899367424.0,-50241634304.0,2587.85986328125,18985.689453125,1958.3668212890625
1642725350,-192.06838989257812,68.18125915527344,-38.1427001953125,-169.3516845703125,72.0523910522461,-49.4397087097168,-0.0900566577911377,0.10427731275558472,-0.003348410129547119,19.22705841064453,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75744722944.0,-115898671104.0,-50241331200.0,2692.919189453125,18907.685546875,2298.84130859375
1642725360,-192.11109924316406,62.53772735595703,-39.5711555480957,-170.7819061279297,68.02458953857422,-48.213478088378906,-0.12351608276367188,0.07647332549095154,-0.04435545206069946,19.24764633178711,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,75744722944.0,-115898671104.0,-50241331200.0,2787.036865234375,18833.087890625,2608.707275390625
